Sea_Name,Date,Sea_Level_MM
Atlantic Ocean,1993-08-12 00:00:00,-25.51
Bay Bengal,1993-08-12 00:00:00,-31.93
Bering Sea,1993-08-12 00:00:00,14.45
Caribbean Sea,1993-08-12 00:00:00,11.82
Gulf Mexico,1993-08-12 00:00:00,11.55
Indian Ocean,1993-08-12 00:00:00,-40.93
Indonesian,1993-08-12 00:00:00,-139.09
Nino,1993-08-12 00:00:00,-29.83
North Atlantic,1993-08-12 00:00:00,3.27
North Pacific,1993-08-12 00:00:00,27.39
Pacific Ocean,1993-08-12 00:00:00,-3.88
Persian Gulf,1993-08-12 00:00:00,-111.57
Sea Japan,1993-08-12 00:00:00,-46.15
Southern Ocean,1993-08-12 00:00:00,-39.53
Tropics,1993-08-12 00:00:00,-17.04
World,1993-08-12 00:00:00,-18.55
Yellow Sea,1993-08-12 00:00:00,60.69
Baltic Sea,1993-08-20 00:00:00,105.25
Andaman Sea,1993-08-21 00:00:00,94.46
Bay Bengal,1993-08-21 00:00:00,17.57
Bering Sea,1993-08-21 00:00:00,15.55
Gulf Mexico,1993-08-21 00:00:00,30.05
Indian Ocean,1993-08-21 00:00:00,-27.63
Indonesian,1993-08-21 00:00:00,-148.79
Mediterranean,1993-08-21 00:00:00,10.02
Nino,1993-08-21 00:00:00,-18.83
North Pacific,1993-08-21 00:00:00,48.09
North Sea,1993-08-21 00:00:00,2.81
Pacific Ocean,1993-08-21 00:00:00,-4.28
Persian Gulf,1993-08-21 00:00:00,-61.57
Sea Japan,1993-08-21 00:00:00,-23.55
Sea Okhotsk,1993-08-21 00:00:00,-8.99
South China,1993-08-21 00:00:00,-63.3
Southern Ocean,1993-08-21 00:00:00,-38.63
Tropics,1993-08-21 00:00:00,-13.34
World,1993-08-21 00:00:00,-13.15
Adriatic Sea,1993-08-22 00:00:00,-12.11
Arabian Sea,1993-08-22 00:00:00,-52.26
Atlantic Ocean,1993-08-22 00:00:00,-13.21
Caribbean Sea,1993-08-22 00:00:00,12.52
North Atlantic,1993-08-22 00:00:00,23.87
Yellow Sea,1993-08-22 00:00:00,10.79
Baltic Sea,1993-08-30 00:00:00,116.95
Andaman Sea,1993-08-31 00:00:00,49.36
Arabian Sea,1993-08-31 00:00:00,-31.86
Atlantic Ocean,1993-08-31 00:00:00,-12.41
Bay Bengal,1993-08-31 00:00:00,26.27
Bering Sea,1993-08-31 00:00:00,38.25
Gulf Mexico,1993-08-31 00:00:00,27.85
Indian Ocean,1993-08-31 00:00:00,-10.63
Indonesian,1993-08-31 00:00:00,-137.29
Mediterranean,1993-08-31 00:00:00,49.42
Nino,1993-08-31 00:00:00,-5.13
North Pacific,1993-08-31 00:00:00,42.79
North Sea,1993-08-31 00:00:00,27.81
Pacific Ocean,1993-08-31 00:00:00,-2.78
Persian Gulf,1993-08-31 00:00:00,35.73
Sea Japan,1993-08-31 00:00:00,-30.45
Sea Okhotsk,1993-08-31 00:00:00,11.51
South China,1993-08-31 00:00:00,-38.1
Southern Ocean,1993-08-31 00:00:00,-34.63
Tropics,1993-08-31 00:00:00,-6.54
World,1993-08-31 00:00:00,-8.05
Adriatic Sea,1993-09-01 00:00:00,-11.91
Caribbean Sea,1993-09-01 00:00:00,11.52
North Atlantic,1993-09-01 00:00:00,23.07
Yellow Sea,1993-09-01 00:00:00,14.49
Baltic Sea,1993-09-09 00:00:00,-14.85
Andaman Sea,1993-09-10 00:00:00,61.26
Arabian Sea,1993-09-10 00:00:00,-43.36
Atlantic Ocean,1993-09-10 00:00:00,-6.71
Bay Bengal,1993-09-10 00:00:00,3.87
Bering Sea,1993-09-10 00:00:00,18.65
Gulf Mexico,1993-09-10 00:00:00,30.35
Indian Ocean,1993-09-10 00:00:00,-11.23
Indonesian,1993-09-10 00:00:00,-129.39
Mediterranean,1993-09-10 00:00:00,45.42
Nino,1993-09-10 00:00:00,-1.43
North Atlantic,1993-09-10 00:00:00,27.07
North Pacific,1993-09-10 00:00:00,26.99
North Sea,1993-09-10 00:00:00,-41.99
Pacific Ocean,1993-09-10 00:00:00,-5.78
Persian Gulf,1993-09-10 00:00:00,7.83
Sea Japan,1993-09-10 00:00:00,-15.25
Sea Okhotsk,1993-09-10 00:00:00,-13.99
South China,1993-09-10 00:00:00,-43.6
Southern Ocean,1993-09-10 00:00:00,-27.73
Tropics,1993-09-10 00:00:00,-8.54
World,1993-09-10 00:00:00,-8.75
Adriatic Sea,1993-09-11 00:00:00,-32.11
Caribbean Sea,1993-09-11 00:00:00,17.22
Yellow Sea,1993-09-11 00:00:00,67.89
Andaman Sea,1993-09-19 00:00:00,-5.34
Baltic Sea,1993-09-19 00:00:00,-130.45
Bay Bengal,1993-09-19 00:00:00,-3.53
North Sea,1993-09-19 00:00:00,-21.79
Arabian Sea,1993-09-20 00:00:00,-56.96
Atlantic Ocean,1993-09-20 00:00:00,-0.41
Bering Sea,1993-09-20 00:00:00,10.55
Caribbean Sea,1993-09-20 00:00:00,28.42
Gulf Mexico,1993-09-20 00:00:00,68.65
Indian Ocean,1993-09-20 00:00:00,-27.83
Indonesian,1993-09-20 00:00:00,-142.59
Mediterranean,1993-09-20 00:00:00,78.62
Nino,1993-09-20 00:00:00,-9.13
North Atlantic,1993-09-20 00:00:00,35.07
North Pacific,1993-09-20 00:00:00,23.99
Pacific Ocean,1993-09-20 00:00:00,-13.18
Persian Gulf,1993-09-20 00:00:00,25.73
Sea Japan,1993-09-20 00:00:00,-4.65
Sea Okhotsk,1993-09-20 00:00:00,-14.19
South China,1993-09-20 00:00:00,-52.0
Southern Ocean,1993-09-20 00:00:00,-32.53
Tropics,1993-09-20 00:00:00,-16.54
World,1993-09-20 00:00:00,-13.85
Yellow Sea,1993-09-20 00:00:00,9.79
Adriatic Sea,1993-09-21 00:00:00,7.39
Baltic Sea,1993-09-29 00:00:00,-207.75
Andaman Sea,1993-09-30 00:00:00,-15.04
Arabian Sea,1993-09-30 00:00:00,-47.76
Atlantic Ocean,1993-09-30 00:00:00,-2.51
Bay Bengal,1993-09-30 00:00:00,-15.53
Bering Sea,1993-09-30 00:00:00,0.45
Caribbean Sea,1993-09-30 00:00:00,32.32
Gulf Mexico,1993-09-30 00:00:00,78.55
Indian Ocean,1993-09-30 00:00:00,-32.63
Indonesian,1993-09-30 00:00:00,-137.09
Mediterranean,1993-09-30 00:00:00,52.02
Nino,1993-09-30 00:00:00,-7.63
North Atlantic,1993-09-30 00:00:00,37.67
North Pacific,1993-09-30 00:00:00,45.39
North Sea,1993-09-30 00:00:00,-91.19
Pacific Ocean,1993-09-30 00:00:00,-10.88
Persian Gulf,1993-09-30 00:00:00,-6.37
Sea Japan,1993-09-30 00:00:00,61.75
Sea Okhotsk,1993-09-30 00:00:00,5.21
South China,1993-09-30 00:00:00,-20.5
Southern Ocean,1993-09-30 00:00:00,-38.23
Tropics,1993-09-30 00:00:00,-15.04
World,1993-09-30 00:00:00,-13.25
Adriatic Sea,1993-10-01 00:00:00,5.99
Yellow Sea,1993-10-01 00:00:00,81.79
Baltic Sea,1993-10-09 00:00:00,-381.95
North Sea,1993-10-09 00:00:00,-105.49
Andaman Sea,1993-10-10 00:00:00,3.06
Arabian Sea,1993-10-10 00:00:00,-49.36
Atlantic Ocean,1993-10-10 00:00:00,3.29
Bay Bengal,1993-10-10 00:00:00,-26.83
Bering Sea,1993-10-10 00:00:00,11.75
Caribbean Sea,1993-10-10 00:00:00,37.12
Gulf Mexico,1993-10-10 00:00:00,66.15
Indian Ocean,1993-10-10 00:00:00,-26.43
Indonesian,1993-10-10 00:00:00,-112.59
Mediterranean,1993-10-10 00:00:00,105.42
Nino,1993-10-10 00:00:00,4.87
North Atlantic,1993-10-10 00:00:00,41.77
North Pacific,1993-10-10 00:00:00,42.39
Pacific Ocean,1993-10-10 00:00:00,-7.68
Persian Gulf,1993-10-10 00:00:00,34.73
Sea Japan,1993-10-10 00:00:00,69.25
Sea Okhotsk,1993-10-10 00:00:00,-17.09
South China,1993-10-10 00:00:00,41.3
Southern Ocean,1993-10-10 00:00:00,-38.53
Tropics,1993-10-10 00:00:00,-5.94
World,1993-10-10 00:00:00,-7.75
Adriatic Sea,1993-10-11 00:00:00,82.79
Yellow Sea,1993-10-11 00:00:00,112.19
Baltic Sea,1993-10-19 00:00:00,-122.85
North Sea,1993-10-19 00:00:00,95.51
Sea Okhotsk,1993-10-19 00:00:00,-31.99
Andaman Sea,1993-10-20 00:00:00,59.76
Arabian Sea,1993-10-20 00:00:00,-56.56
Atlantic Ocean,1993-10-20 00:00:00,-0.71
Bay Bengal,1993-10-20 00:00:00,-13.93
Bering Sea,1993-10-20 00:00:00,14.65
Caribbean Sea,1993-10-20 00:00:00,38.82
Gulf Mexico,1993-10-20 00:00:00,72.75
Indian Ocean,1993-10-20 00:00:00,-26.43
Indonesian,1993-10-20 00:00:00,-90.39
Mediterranean,1993-10-20 00:00:00,101.02
Nino,1993-10-20 00:00:00,8.47
North Atlantic,1993-10-20 00:00:00,34.37
North Pacific,1993-10-20 00:00:00,45.79
Pacific Ocean,1993-10-20 00:00:00,-7.28
Persian Gulf,1993-10-20 00:00:00,53.53
Sea Japan,1993-10-20 00:00:00,80.05
South China,1993-10-20 00:00:00,17.6
Southern Ocean,1993-10-20 00:00:00,-39.13
Tropics,1993-10-20 00:00:00,-6.94
World,1993-10-20 00:00:00,-8.05
Yellow Sea,1993-10-20 00:00:00,32.99
Adriatic Sea,1993-10-21 00:00:00,55.19
Andaman Sea,1993-11-08 00:00:00,-0.04
Baltic Sea,1993-11-08 00:00:00,-176.25
Bay Bengal,1993-11-08 00:00:00,23.37
North Sea,1993-11-08 00:00:00,26.11
Persian Gulf,1993-11-08 00:00:00,68.73
Sea Japan,1993-11-08 00:00:00,-5.15
Sea Okhotsk,1993-11-08 00:00:00,-10.29
South China,1993-11-08 00:00:00,18.7
Arabian Sea,1993-11-09 00:00:00,-17.36
Atlantic Ocean,1993-11-09 00:00:00,9.99
Bering Sea,1993-11-09 00:00:00,20.15
Caribbean Sea,1993-11-09 00:00:00,47.82
Gulf Mexico,1993-11-09 00:00:00,65.55
Indian Ocean,1993-11-09 00:00:00,-2.33
Indonesian,1993-11-09 00:00:00,-74.49
Mediterranean,1993-11-09 00:00:00,81.32
Nino,1993-11-09 00:00:00,9.77
North Atlantic,1993-11-09 00:00:00,35.97
North Pacific,1993-11-09 00:00:00,23.89
Pacific Ocean,1993-11-09 00:00:00,-15.38
Southern Ocean,1993-11-09 00:00:00,-21.93
Tropics,1993-11-09 00:00:00,-5.64
World,1993-11-09 00:00:00,-5.15
Yellow Sea,1993-11-09 00:00:00,18.99
Adriatic Sea,1993-11-10 00:00:00,97.89
Andaman Sea,1993-11-18 00:00:00,106.96
Baltic Sea,1993-11-18 00:00:00,-91.45
Mediterranean,1993-11-18 00:00:00,-23.88
North Sea,1993-11-18 00:00:00,91.71
Sea Japan,1993-11-18 00:00:00,35.95
Sea Okhotsk,1993-11-18 00:00:00,-31.59
South China,1993-11-18 00:00:00,-3.0
Arabian Sea,1993-11-19 00:00:00,-34.56
Atlantic Ocean,1993-11-19 00:00:00,2.29
Bay Bengal,1993-11-19 00:00:00,8.27
Bering Sea,1993-11-19 00:00:00,-6.55
Caribbean Sea,1993-11-19 00:00:00,20.12
Gulf Mexico,1993-11-19 00:00:00,24.25
Indian Ocean,1993-11-19 00:00:00,-16.03
Indonesian,1993-11-19 00:00:00,-56.29
Nino,1993-11-19 00:00:00,4.47
North Atlantic,1993-11-19 00:00:00,18.47
North Pacific,1993-11-19 00:00:00,17.79
Pacific Ocean,1993-11-19 00:00:00,-17.48
Persian Gulf,1993-11-19 00:00:00,90.33
Southern Ocean,1993-11-19 00:00:00,-28.53
Tropics,1993-11-19 00:00:00,-9.84
World,1993-11-19 00:00:00,-11.75
Yellow Sea,1993-11-19 00:00:00,6.79
Adriatic Sea,1993-11-20 00:00:00,-69.11
Andaman Sea,1993-11-28 00:00:00,111.16
Baltic Sea,1993-11-28 00:00:00,-216.05
Bay Bengal,1993-11-28 00:00:00,8.17
Gulf Mexico,1993-11-28 00:00:00,10.25
Mediterranean,1993-11-28 00:00:00,-9.38
North Sea,1993-11-28 00:00:00,2.11
Sea Japan,1993-11-28 00:00:00,-70.05
Sea Okhotsk,1993-11-28 00:00:00,-70.19
South China,1993-11-28 00:00:00,19.6
Arabian Sea,1993-11-29 00:00:00,-65.16
Atlantic Ocean,1993-11-29 00:00:00,0.29
Bering Sea,1993-11-29 00:00:00,-53.65
Caribbean Sea,1993-11-29 00:00:00,5.22
Indian Ocean,1993-11-29 00:00:00,-35.83
Indonesian,1993-11-29 00:00:00,-51.39
Nino,1993-11-29 00:00:00,-1.03
North Atlantic,1993-11-29 00:00:00,21.27
North Pacific,1993-11-29 00:00:00,3.29
Pacific Ocean,1993-11-29 00:00:00,-9.78
Persian Gulf,1993-11-29 00:00:00,-27.67
Southern Ocean,1993-11-29 00:00:00,-24.13
Tropics,1993-11-29 00:00:00,-13.14
World,1993-11-29 00:00:00,-13.35
Yellow Sea,1993-11-29 00:00:00,-73.41
Adriatic Sea,1993-11-30 00:00:00,21.29
Andaman Sea,1993-12-08 00:00:00,25.46
Arabian Sea,1993-12-08 00:00:00,-55.16
Baltic Sea,1993-12-08 00:00:00,-306.05
Bay Bengal,1993-12-08 00:00:00,-7.93
Bering Sea,1993-12-08 00:00:00,-54.65
Gulf Mexico,1993-12-08 00:00:00,12.05
Indian Ocean,1993-12-08 00:00:00,-28.53
Mediterranean,1993-12-08 00:00:00,19.72
Nino,1993-12-08 00:00:00,-6.93
North Pacific,1993-12-08 00:00:00,13.49
North Sea,1993-12-08 00:00:00,-19.29
Pacific Ocean,1993-12-08 00:00:00,-9.68
Persian Gulf,1993-12-08 00:00:00,47.93
Sea Japan,1993-12-08 00:00:00,-47.95
Sea Okhotsk,1993-12-08 00:00:00,-60.39
South China,1993-12-08 00:00:00,21.3
Southern Ocean,1993-12-08 00:00:00,-17.13
Tropics,1993-12-08 00:00:00,-14.84
World,1993-12-08 00:00:00,-12.15
Adriatic Sea,1993-12-09 00:00:00,49.29
Atlantic Ocean,1993-12-09 00:00:00,-0.41
Caribbean Sea,1993-12-09 00:00:00,8.22
Indonesian,1993-12-09 00:00:00,-43.09
North Atlantic,1993-12-09 00:00:00,13.47
Yellow Sea,1993-12-09 00:00:00,-87.51
Baltic Sea,1993-12-17 00:00:00,-212.85
Andaman Sea,1993-12-18 00:00:00,18.86
Arabian Sea,1993-12-18 00:00:00,-31.66
Atlantic Ocean,1993-12-18 00:00:00,-3.81
Bay Bengal,1993-12-18 00:00:00,24.97
Bering Sea,1993-12-18 00:00:00,-25.05
Gulf Mexico,1993-12-18 00:00:00,-5.05
Indian Ocean,1993-12-18 00:00:00,-17.13
Indonesian,1993-12-18 00:00:00,4.91
Mediterranean,1993-12-18 00:00:00,4.72
Nino,1993-12-18 00:00:00,-1.13
North Pacific,1993-12-18 00:00:00,13.99
North Sea,1993-12-18 00:00:00,-83.49
Pacific Ocean,1993-12-18 00:00:00,-3.48
Persian Gulf,1993-12-18 00:00:00,69.83
Sea Japan,1993-12-18 00:00:00,-34.85
Sea Okhotsk,1993-12-18 00:00:00,-0.79
South China,1993-12-18 00:00:00,89.8
Southern Ocean,1993-12-18 00:00:00,-8.23
Tropics,1993-12-18 00:00:00,-6.44
World,1993-12-18 00:00:00,-5.85
Adriatic Sea,1993-12-19 00:00:00,4.99
Caribbean Sea,1993-12-19 00:00:00,1.42
North Atlantic,1993-12-19 00:00:00,0.07
Yellow Sea,1993-12-19 00:00:00,-86.61
Baltic Sea,1993-12-27 00:00:00,7.75
Andaman Sea,1993-12-28 00:00:00,57.06
Arabian Sea,1993-12-28 00:00:00,-16.86
Atlantic Ocean,1993-12-28 00:00:00,-1.31
Bay Bengal,1993-12-28 00:00:00,38.47
Bering Sea,1993-12-28 00:00:00,8.35
Gulf Mexico,1993-12-28 00:00:00,-34.85
Indian Ocean,1993-12-28 00:00:00,-13.93
Indonesian,1993-12-28 00:00:00,28.41
Mediterranean,1993-12-28 00:00:00,0.82
Nino,1993-12-28 00:00:00,-1.33
North Atlantic,1993-12-28 00:00:00,2.47
North Pacific,1993-12-28 00:00:00,2.79
North Sea,1993-12-28 00:00:00,-70.19
Pacific Ocean,1993-12-28 00:00:00,-6.68
Sea Japan,1993-12-28 00:00:00,-14.05
Sea Okhotsk,1993-12-28 00:00:00,6.21
South China,1993-12-28 00:00:00,64.3
Southern Ocean,1993-12-28 00:00:00,-6.83
Tropics,1993-12-28 00:00:00,-5.54
World,1993-12-28 00:00:00,-5.25
Adriatic Sea,1993-12-29 00:00:00,9.79
Caribbean Sea,1993-12-29 00:00:00,0.92
Persian Gulf,1993-12-29 00:00:00,71.23
Yellow Sea,1993-12-29 00:00:00,-66.51
Baltic Sea,1994-01-06 00:00:00,-106.65
Sea Okhotsk,1994-01-06 00:00:00,-1.29
Andaman Sea,1994-01-07 00:00:00,-1.44
Arabian Sea,1994-01-07 00:00:00,3.84
Atlantic Ocean,1994-01-07 00:00:00,-13.81
Bay Bengal,1994-01-07 00:00:00,35.27
Bering Sea,1994-01-07 00:00:00,6.35
Gulf Mexico,1994-01-07 00:00:00,-50.75
Indian Ocean,1994-01-07 00:00:00,-19.93
Indonesian,1994-01-07 00:00:00,5.91
Mediterranean,1994-01-07 00:00:00,28.02
Nino,1994-01-07 00:00:00,-14.13
North Atlantic,1994-01-07 00:00:00,-22.73
North Pacific,1994-01-07 00:00:00,-15.61
North Sea,1994-01-07 00:00:00,-126.89
Pacific Ocean,1994-01-07 00:00:00,-15.88
Persian Gulf,1994-01-07 00:00:00,1.03
Sea Japan,1994-01-07 00:00:00,-35.75
South China,1994-01-07 00:00:00,-31.4
Southern Ocean,1994-01-07 00:00:00,-15.93
Tropics,1994-01-07 00:00:00,-14.94
World,1994-01-07 00:00:00,-15.15
Adriatic Sea,1994-01-08 00:00:00,50.69
Caribbean Sea,1994-01-08 00:00:00,-2.98
Yellow Sea,1994-01-08 00:00:00,-56.81
Baltic Sea,1994-01-16 00:00:00,-113.15
Sea Okhotsk,1994-01-16 00:00:00,-23.39
Andaman Sea,1994-01-17 00:00:00,-55.54
Arabian Sea,1994-01-17 00:00:00,8.84
Atlantic Ocean,1994-01-17 00:00:00,-21.01
Bay Bengal,1994-01-17 00:00:00,29.27
Bering Sea,1994-01-17 00:00:00,-22.65
Caribbean Sea,1994-01-17 00:00:00,-18.98
Gulf Mexico,1994-01-17 00:00:00,-63.55
Indian Ocean,1994-01-17 00:00:00,-15.33
Indonesian,1994-01-17 00:00:00,-0.79
Mediterranean,1994-01-17 00:00:00,-5.38
Nino,1994-01-17 00:00:00,-13.73
North Atlantic,1994-01-17 00:00:00,-31.83
North Pacific,1994-01-17 00:00:00,-28.61
North Sea,1994-01-17 00:00:00,-29.79
Pacific Ocean,1994-01-17 00:00:00,-15.68
Persian Gulf,1994-01-17 00:00:00,89.53
Sea Japan,1994-01-17 00:00:00,7.95
South China,1994-01-17 00:00:00,-8.2
Southern Ocean,1994-01-17 00:00:00,-13.63
Tropics,1994-01-17 00:00:00,-14.14
World,1994-01-17 00:00:00,-16.15
Yellow Sea,1994-01-17 00:00:00,-36.81
Adriatic Sea,1994-01-18 00:00:00,12.39
Baltic Sea,1994-01-26 00:00:00,70.65
North Sea,1994-01-26 00:00:00,54.81
Sea Okhotsk,1994-01-26 00:00:00,-37.79
Andaman Sea,1994-01-27 00:00:00,-64.54
Arabian Sea,1994-01-27 00:00:00,8.14
Atlantic Ocean,1994-01-27 00:00:00,-31.21
Bay Bengal,1994-01-27 00:00:00,17.77
Bering Sea,1994-01-27 00:00:00,-34.05
Caribbean Sea,1994-01-27 00:00:00,-33.28
Gulf Mexico,1994-01-27 00:00:00,-92.55
Indian Ocean,1994-01-27 00:00:00,-8.03
Indonesian,1994-01-27 00:00:00,19.51
Mediterranean,1994-01-27 00:00:00,-138.28
Nino,1994-01-27 00:00:00,-21.43
North Atlantic,1994-01-27 00:00:00,-48.53
North Pacific,1994-01-27 00:00:00,-38.31
Pacific Ocean,1994-01-27 00:00:00,-15.68
Persian Gulf,1994-01-27 00:00:00,47.23
Sea Japan,1994-01-27 00:00:00,-33.85
South China,1994-01-27 00:00:00,7.3
Southern Ocean,1994-01-27 00:00:00,-5.83
Tropics,1994-01-27 00:00:00,-17.84
World,1994-01-27 00:00:00,-18.55
Yellow Sea,1994-01-27 00:00:00,-101.01
Adriatic Sea,1994-01-28 00:00:00,-146.81
Baltic Sea,1994-02-04 00:00:00,255.25
Andaman Sea,1994-02-05 00:00:00,-61.54
North Sea,1994-02-05 00:00:00,-145.89
Persian Gulf,1994-02-05 00:00:00,-39.77
Sea Okhotsk,1994-02-05 00:00:00,-49.39
Arabian Sea,1994-02-06 00:00:00,-4.86
Atlantic Ocean,1994-02-06 00:00:00,-24.51
Bay Bengal,1994-02-06 00:00:00,12.57
Bering Sea,1994-02-06 00:00:00,-6.35
Caribbean Sea,1994-02-06 00:00:00,-26.18
Gulf Mexico,1994-02-06 00:00:00,-73.85
Indian Ocean,1994-02-06 00:00:00,-10.83
Indonesian,1994-02-06 00:00:00,-7.89
Mediterranean,1994-02-06 00:00:00,-110.78
Nino,1994-02-06 00:00:00,-33.43
North Atlantic,1994-02-06 00:00:00,-47.73
North Pacific,1994-02-06 00:00:00,-48.61
Pacific Ocean,1994-02-06 00:00:00,-19.88
Sea Japan,1994-02-06 00:00:00,-88.65
South China,1994-02-06 00:00:00,-56.1
Southern Ocean,1994-02-06 00:00:00,-0.53
Tropics,1994-02-06 00:00:00,-23.44
World,1994-02-06 00:00:00,-20.85
Yellow Sea,1994-02-06 00:00:00,-154.41
Adriatic Sea,1994-02-07 00:00:00,-79.61
Andaman Sea,1994-02-15 00:00:00,-88.14
Baltic Sea,1994-02-15 00:00:00,-2.45
Bay Bengal,1994-02-15 00:00:00,15.47
Mediterranean,1994-02-15 00:00:00,-13.48
North Sea,1994-02-15 00:00:00,-143.89
Arabian Sea,1994-02-16 00:00:00,1.24
Atlantic Ocean,1994-02-16 00:00:00,-24.11
Bering Sea,1994-02-16 00:00:00,-33.65
Caribbean Sea,1994-02-16 00:00:00,-30.08
Gulf Mexico,1994-02-16 00:00:00,-47.65
Indian Ocean,1994-02-16 00:00:00,-9.23
Indonesian,1994-02-16 00:00:00,20.81
Nino,1994-02-16 00:00:00,-38.73
North Atlantic,1994-02-16 00:00:00,-52.63
North Pacific,1994-02-16 00:00:00,-38.11
Pacific Ocean,1994-02-16 00:00:00,-20.18
Persian Gulf,1994-02-16 00:00:00,-90.07
Sea Japan,1994-02-16 00:00:00,-76.15
Sea Okhotsk,1994-02-16 00:00:00,-30.19
South China,1994-02-16 00:00:00,-72.4
Southern Ocean,1994-02-16 00:00:00,4.57
Tropics,1994-02-16 00:00:00,-25.14
World,1994-02-16 00:00:00,-19.75
Yellow Sea,1994-02-16 00:00:00,-110.21
Adriatic Sea,1994-02-17 00:00:00,34.79
Andaman Sea,1994-02-25 00:00:00,-109.54
Baltic Sea,1994-02-25 00:00:00,-249.65
Bay Bengal,1994-02-25 00:00:00,0.67
Mediterranean,1994-02-25 00:00:00,-40.58
North Sea,1994-02-25 00:00:00,-125.09
Sea Okhotsk,1994-02-25 00:00:00,-7.19
South China,1994-02-25 00:00:00,-36.5
Arabian Sea,1994-02-26 00:00:00,19.04
Atlantic Ocean,1994-02-26 00:00:00,-9.11
Bering Sea,1994-02-26 00:00:00,-17.65
Caribbean Sea,1994-02-26 00:00:00,-29.78
Gulf Mexico,1994-02-26 00:00:00,-39.25
Indian Ocean,1994-02-26 00:00:00,-9.73
Indonesian,1994-02-26 00:00:00,51.81
Nino,1994-02-26 00:00:00,-33.33
North Atlantic,1994-02-26 00:00:00,-54.83
North Pacific,1994-02-26 00:00:00,-45.01
Pacific Ocean,1994-02-26 00:00:00,-16.78
Persian Gulf,1994-02-26 00:00:00,-67.47
Sea Japan,1994-02-26 00:00:00,-75.75
Southern Ocean,1994-02-26 00:00:00,12.07
Tropics,1994-02-26 00:00:00,-17.04
World,1994-02-26 00:00:00,-13.75
Yellow Sea,1994-02-26 00:00:00,-87.31
Adriatic Sea,1994-02-27 00:00:00,-19.31
Andaman Sea,1994-03-07 00:00:00,-81.54
Baltic Sea,1994-03-07 00:00:00,-350.45
Bay Bengal,1994-03-07 00:00:00,-8.63
Bering Sea,1994-03-07 00:00:00,-12.65
Gulf Mexico,1994-03-07 00:00:00,-84.05
Indian Ocean,1994-03-07 00:00:00,-6.83
Indonesian,1994-03-07 00:00:00,33.41
Mediterranean,1994-03-07 00:00:00,-107.78
Nino,1994-03-07 00:00:00,-25.93
North Pacific,1994-03-07 00:00:00,-47.81
North Sea,1994-03-07 00:00:00,-33.99
Persian Gulf,1994-03-07 00:00:00,12.03
Sea Japan,1994-03-07 00:00:00,-67.25
South China,1994-03-07 00:00:00,-31.4
Southern Ocean,1994-03-07 00:00:00,15.07
Adriatic Sea,1994-03-08 00:00:00,-135.41
Arabian Sea,1994-03-08 00:00:00,12.74
Atlantic Ocean,1994-03-08 00:00:00,-18.61
Caribbean Sea,1994-03-08 00:00:00,-46.08
North Atlantic,1994-03-08 00:00:00,-64.03
Pacific Ocean,1994-03-08 00:00:00,-10.28
Sea Okhotsk,1994-03-08 00:00:00,-12.19
Tropics,1994-03-08 00:00:00,-14.24
World,1994-03-08 00:00:00,-13.25
Yellow Sea,1994-03-08 00:00:00,-90.61
Baltic Sea,1994-03-26 00:00:00,51.85
Sea Okhotsk,1994-03-26 00:00:00,-46.29
Andaman Sea,1994-03-27 00:00:00,-85.74
Arabian Sea,1994-03-27 00:00:00,23.74
Atlantic Ocean,1994-03-27 00:00:00,-29.01
Bay Bengal,1994-03-27 00:00:00,-3.93
Gulf Mexico,1994-03-27 00:00:00,-95.95
Indian Ocean,1994-03-27 00:00:00,-3.73
Indonesian,1994-03-27 00:00:00,25.21
Mediterranean,1994-03-27 00:00:00,-150.58
Nino,1994-03-27 00:00:00,-23.63
North Pacific,1994-03-27 00:00:00,-65.31
North Sea,1994-03-27 00:00:00,-92.59
Pacific Ocean,1994-03-27 00:00:00,-15.78
Persian Gulf,1994-03-27 00:00:00,-63.77
Sea Japan,1994-03-27 00:00:00,-70.85
South China,1994-03-27 00:00:00,-9.7
Southern Ocean,1994-03-27 00:00:00,10.07
Tropics,1994-03-27 00:00:00,-17.24
World,1994-03-27 00:00:00,-18.35
Adriatic Sea,1994-03-28 00:00:00,-131.11
Bering Sea,1994-03-28 00:00:00,-55.55
Caribbean Sea,1994-03-28 00:00:00,-47.18
North Atlantic,1994-03-28 00:00:00,-73.83
Yellow Sea,1994-03-28 00:00:00,-108.61
Baltic Sea,1994-04-05 00:00:00,14.15
Andaman Sea,1994-04-06 00:00:00,-37.34
Atlantic Ocean,1994-04-06 00:00:00,-26.51
Bay Bengal,1994-04-06 00:00:00,-10.73
Bering Sea,1994-04-06 00:00:00,-25.05
Gulf Mexico,1994-04-06 00:00:00,-58.35
Indian Ocean,1994-04-06 00:00:00,-8.03
Indonesian,1994-04-06 00:00:00,24.11
Mediterranean,1994-04-06 00:00:00,-137.88
Nino,1994-04-06 00:00:00,-23.03
North Pacific,1994-04-06 00:00:00,-45.01
North Sea,1994-04-06 00:00:00,-179.59
Pacific Ocean,1994-04-06 00:00:00,-11.48
Persian Gulf,1994-04-06 00:00:00,-34.17
Sea Japan,1994-04-06 00:00:00,-69.15
Sea Okhotsk,1994-04-06 00:00:00,-25.79
South China,1994-04-06 00:00:00,-72.3
Southern Ocean,1994-04-06 00:00:00,2.17
Tropics,1994-04-06 00:00:00,-12.94
World,1994-04-06 00:00:00,-16.15
Adriatic Sea,1994-04-07 00:00:00,-109.41
